,Genre,Id,Popularity,Is_Exp,Name,Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
1353,pop,65wtqxbrddRQEArvqfihed,67,False,To Be Human,MARINA,0.6709999999999999,0.446,6,-4.727,0,0.0241,0.564,0.0,0.0862,0.27399999999999997,96.022,4
1354,pop,63RBz67jggREqBXd5xKs66,53,False,1000 Highways,SonReal,0.659,0.355,0,-8.931000000000001,1,0.0258,0.38,0.0,0.10400000000000001,0.318,83.93,4
1355,pop,4WzhjxvLP95y7AMDy0Atwb,75,False,Out Of Love,Alessia Cara,0.49200000000000005,0.267,7,-9.25,1,0.0336,0.8,0.0,0.249,0.13699999999999998,117.679,3
1356,pop,35W7guX5mj9siODcb7wOHY,56,False,Deeper,Valerie Broussard,0.455,0.626,4,-6.026,1,0.0372,0.0943,0.0,0.10099999999999999,0.268,69.959,4
1357,pop,1fVfbJqf7IqsYZIMfn8ZtX,61,False,Big Picture,James TW,0.912,0.511,11,-5.547999999999999,1,0.0531,0.106,0.0,0.129,0.805,119.992,4
1358,pop,5yOc7LHI9HIBRTWcLbGXXi,63,False,Young Like This,Hugo Helmig,0.6459999999999999,0.743,11,-6.272,1,0.0392,0.0309,1.83e-05,0.0771,0.43700000000000006,133.908,4
1359,pop,3RB5qJOUTjA3yIyTKPXOwl,54,False,Not Your Type,Ria Mae,0.759,0.48200000000000004,0,-8.961,1,0.0409,0.00925,0.0,0.0898,0.185,108.01700000000001,4
1360,pop,42bbDWZ8WmXTH7PkYAlGLu,81,False,Hold My Girl,George Ezra,0.614,0.527,10,-6.374,1,0.0302,0.597,0.0,0.11,0.354,121.941,4
1361,pop,4y3OI86AEP6PQoDE6olYhO,98,False,Sucker,Jonas Brothers,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,4
1362,pop,3fd5jcZKAzoiivM4ZDwhyU,81,False,Two of Us,Louis Tomlinson,0.614,0.605,0,-5.4110000000000005,1,0.0321,0.226,0.0,0.124,0.32899999999999996,127.10700000000001,4
1363,pop,2eKey2uByg9NKBHY1kUwZL,46,False,All The Things,Trevor Myall,0.363,0.478,9,-8.482000000000001,1,0.0423,0.39799999999999996,0.0,0.139,0.146,79.267,4
1364,pop,2NsW7nEPsgmqUqEO7GJ83F,59,False,Whole - demo,Sody,0.517,0.188,10,-13.069,1,0.0616,0.884,1.07e-05,0.109,0.257,135.691,4
1365,pop,1vvF10UV8Lpg3wC7sbxXJ0,37,False,Rolling River,Craig Stickland,0.565,0.402,0,-10.519,1,0.0388,0.653,0.0,0.166,0.302,120.055,4
1366,pop,68vxG1i6RSmrsY9mRdqDgG,72,False,Burning,Maggie Rogers,0.735,0.688,5,-5.471,1,0.10400000000000001,0.21,3.11e-05,0.106,0.282,110.045,4
1367,pop,4oSbdpyV6vyVf3FQfxXnwo,50,False,No Good,Jesse Gold,0.713,0.48700000000000004,6,-7.8660000000000005,1,0.257,0.354,1.95e-06,0.10099999999999999,0.659,102.34100000000001,4
1368,pop,2EGY7HRjpm8WwJbQIg1S1e,43,False,Privacy,Christian Hudson,0.6409999999999999,0.941,4,-2.678,0,0.0422,0.35100000000000003,1.85e-06,0.113,0.922,143.989,4
